Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
Rad9b	1.2011	1.54106	1.63632	1.36814	1.86142
Pdcd2	17.4939	17.7124	19.1168	19.3626	19.2301
Fbxo16	3.27208	4.09714	3.42185	4.05658	2.63068
Ank3	10.49	13.2262	14.6343	13.4648	15.5158
Maea	52.0772	56.7523	56.6048	58.3561	54.4487
Sowahc	9.28071	8.08686	8.83269	9.02042	8.77485
Srp54c	24.5169	19.6735	24.6633	20.0037	18.8093
Tpmt	8.03899	7.83678	8.77626	8.76106	8.32872
Gmcl1	10.1835	9.5868	10.9524	10.0171	9.88919
Tmem181c-ps	1.61648	1.62234	1.6319	1.87665	1.84131
Fcho2	13.9517	11.615	14.5439	12.1719	11.0483
Exoc6	8.31631	6.92565	7.52242	8.1379	7.9988
C030046E11Rik	8.65939	8.00615	9.55529	8.59037	8.37964
Pomp	218.475	229.497	210.544	225.951	233.308
Neil1	3.97822	3.45338	3.05246	3.44367	3.96218
Hspa13	23.3647	17.2621	21.5323	20.065	17.9216
Mapkap1	33.0704	37.3463	39.879	39.6444	38.6587
Gm5069	0.729723	1.03769	0.958182	1.08346	1.14408
Ap4b1	7.57889	6.9255	7.81434	8.33671	8.15822
Prkaa1	10.8162	8.57347	9.98817	9.66406	8.29534
Abhd6	12.8933	14.1433	15.4318	14.6422	12.9263
Gan	1.67058	1.90575	2.75017	1.61678	1.96598
Atg2a	4.49926	5.19185	5.73886	5.26865	4.72474
Lrig1	117.203	138.463	136.506	145.965	146.621
Stc1	6.78626	4.21306	5.4195	5.3675	5.91761
Zufsp	2.97969	2.15044	2.86803	2.57459	2.34809
2700089E24Rik	30.4993	27.2273	28.4674	30.0562	26.7658
Rabgap1	22.4901	21.3851	24.3504	23.5296	21.4808
Wdtc1	14.7893	16.1976	16.0845	17.1606	15.2452
Mllt6	5.51245	6.60139	6.79277	6.40538	6.58172
Lrsam1	5.45035	5.73605	5.91726	6.61478	5.90505
Ufl1	13.4759	12.9562	12.6975	13.689	10.9833
Galnt16	4.46901	5.47018	7.4214	8.24273	16.987
AI987944	5.31559	3.50015	4.46352	4.49743	3.90344
Rab12	48.1112	47.186	48.2325	46.5871	43.4696
Traf3	13.679	17.0588	18.3939	17.7878	16.9774
Eepd1	4.36198	5.12016	4.68515	4.66213	4.19582
Zfp418	0.988824	0.633113	0.968595	0.665985	0.947725
Tpi1	338.948	322.764	282.497	272.799	300.632
Socs6	9.33147	7.66329	8.28373	9.29716	8.18274
Tnk2	18.8056	24.1113	22.5077	27.2306	28.2643
Sap30bp	24.1417	23.8119	23.479	24.6327	22.3034
Mtif2	10.8016	10.365	9.90084	11.6581	10.2195
Slc25a11	75.1129	79.991	78.157	85.6624	82.0408
Arid4b	8.26912	7.55252	8.47785	7.95075	6.99455
Pafah1b2	34.6419	29.5622	35.8692	31.6998	29.0355
Pmm1	109.225	121.277	107.821	138.652	113.477
Ssr2	124.454	127.518	129.147	127.495	124.53
Mef2d	15.7122	15.5994	16.5007	17.2538	14.5916
Map10	0.681606	1.15961	1.00047	1.15979	1.00793
Lrrc57	19.6027	19.7565	19.9481	20.5194	19.0987
Gna13	37.0451	31.483	37.4558	37.4418	37.1528
D11Wsu47e	6.58748	6.8585	6.90307	8.35561	7.16819
Nkx2-2	13.6916	15.9501	18.8107	11.6388	15.072
Tm2d3	26.108	21.5789	26.1496	27.0681	23.7899
Obsl1	7.55122	8.85688	8.40839	7.91738	7.42272
Lamtor1	71.8226	82.6651	79.9639	85.5144	76.7903
Efna4	3.75521	4.55932	3.45293	4.57906	3.16736
Ago3	1.72488	1.73143	2.47879	1.69506	1.75028
D230025D16Rik	7.64136	7.8899	8.07805	8.44693	7.42201
Large	16.5283	17.6136	19.3883	17.7866	18.6683
Krit1	5.88158	5.57586	5.92795	5.86491	5.11074
Sec16a	10.19	11.4642	13.6281	10.9672	11.5219
Zgpat	12.2689	14.9026	13.728	15.3899	14.0464
Hadh	76.8078	75.3915	74.9847	80.9862	82.4106
Dgat2	6.43579	5.87869	6.14446	5.27887	5.91241
Znhit1	27.7969	29.7577	25.8268	28.7206	28.8551
Egln1	48.3887	41.9866	34.5461	30.5771	45.5582
Armc9	5.52813	5.89808	5.82948	5.98331	6.08961
Egr4	0.525915	0.594881	0.490772	0.354913	1.16204
Pard6g	9.5519	10.4502	10.2601	9.66852	9.55729
Fam204a	15.466	15.3572	14.4308	14.49	14.0429
Rpgr	3.34946	3.47017	3.7956	3.05567	3.56325
Pomk	7.1744	6.91578	7.76928	7.67726	8.05756
Wdr59	4.67238	5.14445	5.7118	5.08736	5.13417
Mesdc2	26.6797	23.9608	24.8323	26.7584	27.0051
Mef2b	0.906752	0.906704	1.13077	1.05213	1.14809
Trim9	28.1958	26.5484	31.648	40.5719	68.386
Fam35a	2.39996	2.23696	2.25476	2.01043	2.49395
Pih1d2	1.69454	2.46747	1.7039	2.83386	2.06518
Galc	25.174	24.2884	25.1874	26.9633	23.2394
1700123O20Rik	17.4891	18.1747	17.5394	19.4961	18.8744
Csad	21.6934	28.9693	22.9179	28.3947	27.8588
Pgrmc2	33.4305	30.3778	32.847	31.1476	28.2435
Snapc1	14.0803	14.3464	18.2477	9.84252	9.5055
Fam216a	40.5074	46.8203	41.399	47.3406	39.6858
Rasal1	0.604602	1.45391	0.597322	0.61356	0.694085
Gigyf1	3.80575	3.30369	3.94294	3.98429	3.84005
Agap2	3.74963	4.19137	4.55046	3.89582	4.66969
Spry2	108.937	116.99	122.357	127.253	118.871
Ndufb7	221.335	284.447	245.718	281.568	245.514
Snx2	29.9199	28.3853	29.1897	31.0612	26.5933
Vps13d	3.08436	4.69918	5.07746	4.09143	4.32287
Tmem63a	7.02977	6.82127	6.89075	6.78071	6.27429
Lzts1	0.626014	0.588569	1.02668	0.44647	0.545531
Frmd8	34.7685	42.163	39.5849	47.2857	42.0835
Rnf7	80.162	76.4408	77.5487	74.7692	66.0823
Pcdhgc4	5.56556	7.23691	7.54018	8.44539	7.78521
B3gat2	2.31613	2.69796	4.19786	2.61336	3.32874
Npepps	46.7604	46.01	49.1979	46.1954	48.1304
Shd	3.34598	5.78597	3.94901	4.12599	3.35385
Abhd14a	27.1205	25.9534	22.165	33.8982	30.1728
Pdcd6	39.6831	41.7687	43.333	40.5167	43.303
Cables1	5.64388	5.55731	6.76641	6.06018	5.01156
7-Sep	197.443	162.016	197.727	171.598	160.501
Ckb	1547.64	1495.02	1591.61	1718.09	1746.25
Ptpra	91.9461	99.5437	106.965	100.096	101.906
Rpap2	6.88364	4.83274	5.55265	6.4278	5.59289
Sap18	8.67393	8.32795	8.86099	9.46233	9.43199
Chmp2a	98.8137	106.853	99.7003	97.8417	103.945
Sec22a	4.85884	3.9962	4.42498	4.82654	4.86821
Nfkbib	10.7861	12.543	12.4349	12.2666	10.5081
Akirin1	39.6394	36.8559	39.0532	35.1089	29.7206
Hist1h2ab	1.09409	1.40472	1.42197	1.16614	0.94391
1810044D09Rik	3.75464	5.23191	5.63122	5.19978	5.92986
Cog3	9.98129	10.1365	11.3209	10.0459	10.0681
Lrfn1	3.38214	3.46646	3.57915	3.42558	3.47035
Baiap2	20.8039	25.4617	24.1517	24.8017	20.7433
Fam160b2	5.02588	5.30926	5.54084	5.69319	5.03832
Dip2c	10.0879	12.0007	12.9128	11.2827	11.3836
Pigh	5.13003	5.79241	6.34527	5.83792	5.02616
Tmem147	84.6706	92.5725	98.8081	102.451	105.636
Btbd10	13.9948	12.1838	14.4653	13.6098	12.2549
Mrpl55	22.279	23.5886	24.2975	23.2312	23.01
Copb1	60.7962	51.0253	60.4054	55.0954	54.1033
Trim32	17.7991	20.2555	20.8979	20.9079	19.7458
Acsl4	12.6292	7.78964	10.57	10.1413	8.75006
Tmem175	8.22856	8.22001	8.88872	9.7538	8.38891
Ctage5	21.9696	19.4718	21.9905	22.0219	21.6318
Snrnp27	78.4407	75.9932	65.8141	70.9697	67.5256
Dhx57	3.78387	4.05625	4.53451	4.33254	4.23539
Hmgn3	97.7907	92.5533	87.2336	97.7009	85.0046
Inpp4b	1.87185	1.96074	2.59428	1.94937	1.79777
Cachd1	13.7908	13.9827	14.3451	17.0055	13.7622
7-Mar	20.5486	18.2069	19.6837	18.1552	17.2598
Rela	21.043	22.2998	22.3608	24.0262	20.7478
M6pr	46.7103	45.8772	49.824	46.676	44.5567
Sdf2l1	23.1458	21.6761	23.1721	23.154	22.9072
Ppp1r3d	2.21617	2.57599	2.26434	2.33256	2.92846
Anapc16	42.9208	48.948	50.4944	48.1379	47.7671
Arl5a	23.2805	18.622	21.8517	20.2454	18.7089
Fn3krp	8.12252	6.36835	7.48979	7.30265	6.53205
Zfyve21	16.1329	19.7622	20.234	19.005	19.3687
Fau	83.395	116.861	92.3317	94.8909	72.7243
Rtn3	156.895	135.241	157.205	153.09	145.757
Pfdn1	88.2444	91.4072	89.8261	96.6794	94.1863
Cirbp	31.3338	31.9228	32.916	33.9528	29.6683
Pex2	25.4936	29.1358	27.7652	29.2229	29.3681
Rps6kc1	6.33924	7.27257	7.47043	7.26018	6.3484
Ttc1	31.2914	33.0546	34.7141	31.63	31.0848
Chka	22.7037	21.1532	26.1289	25.934	23.4624
Ccdc167	8.28839	8.76968	9.37857	10.4049	9.81427
C920006O11Rik	1.49384	1.20786	1.13961	1.52896	1.29216
Letm1	22.8524	24.2932	23.4288	26.7296	23.198
Braf	3.89128	4.02284	4.67805	3.51471	3.74419
Pkig	39.3617	40.9591	37.0769	42.1752	39.8102
Dopey1	2.47716	2.39126	3.17671	2.59497	2.45181
Eml1	12.4924	12.0237	14.4592	12.8257	13.5633
Prr5l	4.21342	5.26997	4.33146	5.389	6.03261
Slc11a2	11.1129	12.2224	12.7051	14.2493	12.8691
Rps6ka5	3.58268	3.77781	4.03119	3.29143	2.71637
Crnde	4.07848	3.89056	4.40412	4.52701	4.34145
Nbeal2	1.09049	1.08697	1.4165	1.21939	1.21317
Sbds	41.7512	39.1288	41.2684	43.1019	40.7642
Tm9sf4	30.5604	31.4244	34.9655	34.8294	32.7561
Rwdd3	0.87276	1.14735	1.16843	0.750676	0.938661
Scn8a	1.04051	1.03426	1.55216	1.09675	1.42603
C2cd2l	7.38423	8.08838	8.86296	8.39841	7.6168
Mef2c	7.00067	5.71998	6.24435	5.86035	6.30622
Clcn7	15.8316	17.1159	18.7775	18.8705	15.9943
Fam171a1	24.9755	25.1547	23.0773	27.9448	23.6503
Cmc1	12.2084	14.3646	11.2443	13.7428	11.5564
Hk2	5.51576	3.58839	3.08362	2.86819	4.20876
Dip2a	12.8071	14.728	17.2843	14.8357	15.5531
Asap2	13.9717	15.9642	17.1883	16.3589	15.8818
1110032F04Rik	0.946927	1.17266	1.30053	0.800256	1.21411
Rspry1	9.19877	8.37948	9.70245	9.1579	8.90328
4933439C10Rik	1.82456	1.53112	1.81918	2.62753	2.40563
Stk3	16.0522	12.0806	14.7771	13.2363	13.0898
Zdhhc2	16.6265	12.0689	16.6303	15.1918	16.4413
Rabep2	6.79539	6.95182	6.34068	6.64462	7.03386
Anks3	8.10156	9.21291	9.16036	9.35805	8.949
Arf6	40.388	37.8061	39.3339	36.1239	35.4647
Wbp4	14.0036	14.7199	15.171	14.9889	13.4154
Tln1	21.088	25.8404	28.6441	25.3583	24.1212
Lzts2	19.4625	21.9484	20.6336	21.3739	16.1923
Ppp1r11	20.4299	23.6454	23.7271	21.888	22.1298
Ppp1r2-ps3	4.75565	6.3482	6.17614	5.44855	4.66264
Pcdh9	6.66151	7.23117	9.71947	9.26422	10.5932
Abracl	13.3416	11.3394	11.5882	11.7045	9.39012
Fermt2	71.4735	69.1491	75.5453	69.9838	66.2964
Smap2	20.3112	23.2952	24.8997	23.9281	21.8509
Dlat	37.5675	38.3199	39.4112	40.1466	35.0036
Gtf2ird2	2.23042	2.82577	2.84732	3.07361	2.70656
Trim26	12.5613	13.0888	13.6292	13.9589	11.5562
Banp	4.22314	4.60047	4.45283	5.11388	4.32501
Mfn2	27.085	27.881	28.6639	33.3821	28.1881
Fosb	7.08844	6.25076	7.07589	10.0154	10.6985
Agpat1	49.2302	53.2171	53.9826	59.0592	53.2507
Rnf34	21.8507	22.3694	24.0713	22.4201	21.8097
Rasa1	18.6127	15.8846	17.1012	16.4968	14.3305
Ndufv1	105.207	122.963	118.838	126.876	123.248
Ap2m1	49.7546	52.9051	57.0818	56.214	53.3665
Ythdf3	16.0379	13.1337	14.9482	14.2667	12.1824
Trerf1	2.91858	2.60384	2.70674	2.94449	2.41411
L3hypdh	3.71325	4.90527	3.79684	5.67056	4.09715
C330006A16Rik	20.7149	21.0557	22.5527	23.4309	24.0362
Sptan1	89.3902	143.354	141.339	123.92	124.692
Ccdc127	17.4376	15.9365	18.082	17.064	16.1
Efhd1	18.0854	26.192	28.3779	21.0298	18.541
Dhdh	0.944807	1.33637	1.24759	0.983991	0.922766
Nnt	25.7803	23.5671	26.0675	28.3589	24.9372
Snap23	18.3117	16.879	18.964	18.0245	17.5355
Map3k12	4.74356	5.50859	5.55599	6.41713	4.9063
Bahd1	6.34118	7.46729	7.49981	7.39641	7.05149
Ndufa5	159.501	166.92	164.854	161.159	165.659
A930003A15Rik	1.01723	0.629763	0.507903	0.877623	0.644349
Slc50a1	21.7937	23.6867	23.7293	25.1794	22.7087
Scaper	4.19386	3.74471	4.66579	4.53246	4.28162
Aasdhppt	12.3649	11.2803	11.9615	11.5348	11.6138
Hibch	29.7755	27.0345	28.9175	28.6093	29.313
Clpx	14.4071	15.5432	15.609	15.0348	14.3509
Oat	65.2012	58.2595	68.4825	68.585	65.0839
Eapp	29.9566	33.3118	31.391	31.3938	36.805
Rint1	6.2687	5.92723	6.44546	6.57226	6.887
Nicn1	15.1688	15.106	16.6598	15.3622	15.5839
Ctnnbip1	16.0218	18.1251	20.529	19.3398	18.8806
Dbi	1960.59	1695.84	2064.37	2253.28	2097.92
Erbb2ip	34.1942	36.6603	37.7302	36.4328	38.2489
Snx19	11.8662	12.8753	14.1515	14.0775	12.6927
Arl3	98.8184	89.0008	100.564	95.1916	97.7212
Krt10	2.42566	2.80775	2.81257	2.80941	3.57294
Ogfod3	12.7944	12.4253	11.9261	13.2212	11.273
Usp38	12.9471	12.4569	14.2958	14.5712	14.0759
Pigx	23.0661	20.1726	22.5042	23.0711	23.561
Ticam1	6.268	7.96724	7.93084	7.71662	6.52788
Ntan1	39.3435	36.5041	39.4686	37.1844	38.277
Elfn2	3.04988	2.74191	3.88552	2.4557	1.44714
2210016L21Rik	25.3538	28.3875	27.521	29.3252	25.3638
Commd5	19.3066	20.4136	18.9447	23.0729	19.0889
Fam135a	7.01843	6.28088	7.72189	6.80132	6.91296
5-Mar	38.0079	40.367	40.1591	43.0271	36.9746
Aebp2	29.6665	29.9271	32.5226	31.9836	29.4932
Ubc	402.462	456.303	511.452	554.221	466.463
Ube2j1	27.9759	27.9764	28.6738	28.6037	24.1261
1700096K18Rik	1.55106	1.62801	1.88631	1.43109	2.1647
Pth2r	3.89613	5.04631	7.81972	3.36106	6.26326
Lypla1	24.5735	20.1571	23.2142	21.0361	18.0052
Rab1	95.0451	81.8011	92.9887	86.2883	76.5298
Bre	47.2435	41.0613	44.3965	45.3475	50.0451
Ccbl1	4.33118	5.22248	5.06518	4.9635	4.60265
Pigt	92.2949	109.211	118.171	113.158	113.863
S100a10	247.809	232.355	207.401	241.258	317.665
Lman2	42.7544	45.2701	47.5617	47.4949	42.9836
Nhej1	4.93388	4.65627	5.71417	4.93729	6.18365
Srp54b	61.201	54.1259	65.9016	51.6581	46.2022
Zfp37	4.24775	3.9469	4.52229	4.38013	3.72795
Lysmd2	22.4432	26.2165	23.8674	24.532	18.948
Slc35e2	4.66649	4.64313	5.66745	5.02953	5.1773
Tmem242	67.5451	84.3358	74.0549	83.4853	82.2
Irs2	14.1516	17.9571	18.7285	19.9113	18.0215
Pex14	26.3086	29.7319	28.5187	30.4138	25.005
Lmo4	40.6315	39.2873	45.778	42.7748	50.4478
Zak	9.73452	9.97932	10.9801	11.0281	9.11822
Raph1	2.02589	2.3321	2.98312	2.28256	2.39264
Hsd17b4	80.3428	81.9291	89.8931	88.1519	90.9625
Bcl10	25.2814	26.4373	27.3749	25.4265	24.5191
Zcwpw1	7.91162	9.15159	9.12812	9.41331	14.4536
Nrxn2	29.4317	42.2597	40.9847	38.3442	31.1553
5031425E22Rik	2.40781	2.39336	2.68433	2.94058	2.85621
Arl10	17.7363	22.0304	20.2936	23.2297	17.728
Pdzd8	12.2506	11.0245	13.8308	12.1005	11.8885
Zc3h3	3.0863	2.97279	3.29186	3.25797	3.17456
Erap1	7.60753	8.0501	8.46713	8.51192	6.9944
Tecr	149.328	130.369	141.672	143.789	123.183
Itgb1bp1	15.1274	16.973	17.506	17.6657	17.0314
Dpp8	40.34	41.8	46.431	45.4714	40.6515
Klf9	12.6859	11.5792	12.0567	11.9801	11.5258
Ndufs4	69.9324	74.316	67.7806	78.7918	71.8922
Pcnx	6.12344	7.19027	8.07961	7.32407	7.63979
Coa6	20.5369	21.4947	19.512	23.8917	22.3215
Spire1	26.029	27.8497	31.3666	27.9969	25.002
Pgd	78.5552	71.5216	80.663	80.157	68.8557
Foxj2	6.83712	7.01827	7.95008	7.3934	6.69043
Dnajb12	31.1302	28.4462	31.5654	33.0819	30.3634
Wdr31	0.820796	0.720145	0.728825	0.793014	0.89871
2610301B20Rik	18.0392	13.1808	15.764	15.2831	13.5147
Rap1gap2	1.53004	1.71213	1.84946	2.05308	2.18029
Arih1	18.5416	15.816	18.5694	17.2076	14.2531
Urgcp	9.47962	10.7839	10.5107	11.915	10.0804
Nme2	128.735	158.328	136.234	159.695	158.164
Slc25a36	13.9455	10.5572	13.7069	11.7285	10.8001
Tmem243	7.98631	7.35217	6.53108	7.12395	5.14629
Sun1	16.72	16.4495	17.6803	17.6182	17.5298
Usp19	33.3043	40.8605	41.0901	40.835	37.9194
Nrn1	2.11713	2.56911	1.81292	2.59652	5.18194
Osbp	19.7933	18.9565	20.5377	20.8424	20.2016
Nit1	22.6116	16.728	21.4557	21.7931	22.252
Zbtb16	1.39	1.69039	2.06325	1.66693	1.3836
Raet1e	5.57321	4.1235	4.86761	4.64185	2.69566
Chrna7	1.15476	1.1755	1.71606	1.25861	1.64327
Mettl18	3.58288	2.42457	3.62652	2.74691	3.23455
Cpe	658.307	782.496	578.646	799.021	364.703
Timm22	14.1473	14.6812	15.9341	17.318	15.6134
Enthd2	5.97835	5.99852	6.70892	7.17017	6.58341
Pcdhgc3	192.709	232.468	243.679	261.268	240.776
Xylt2	10.4432	11.5859	11.8685	11.086	11.7045
Sike1	18.2711	17.1533	20.2944	17.5233	18.7774
Mlxip	4.27636	4.48487	5.85358	5.03528	4.86359
Katnal1	6.88314	6.44201	8.95532	6.63375	7.6299
Ube4a	11.5698	11.6369	13.6835	13.0256	11.3689
Wdr91	8.46794	10.1054	10.052	10.1428	8.61655
Xlr3c	0.79895	0.517845	1.12594	0.189551	0.271976
2310009A05Rik	18.4948	18.4535	16.9312	18.442	15.0384
Oxnad1	21.8128	21.2453	22.1872	24.6954	23.0897
P2ry1	4.02598	4.66632	3.85971	5.3513	3.79188
Gusb	29.8322	35.3102	33.7173	34.3426	29.0953
Scpep1	50.2557	38.9083	43.1267	43.9335	38.5612
Srpk2	22.2072	21.6366	25.059	22.6723	21.2604
2010204K13Rik	3.01949	2.93953	4.22985	2.65287	3.43029
Snf8	15.1095	19.5376	18.3174	18.9272	19.6522
Tmem41b	11.5549	8.94652	11.2903	9.98473	8.97017
Acot7	32.2096	28.1342	34.7633	35.4713	33.0977
Kctd17	62.4641	68.5301	64.945	73.5072	70.172
Slc35d1	4.10742	3.77154	4.73668	3.70165	4.22626
Stx18	13.7055	13.9801	13.9019	14.8397	13.4852
Tor1aip1	21.3279	20.3507	21.7097	23.0264	20.9953
Rpe	24.2203	22.3867	24.5121	21.7659	21.3693
Ppargc1a	11.8432	12.8401	13.6859	14.6434	12.068
Ispd	2.6643	2.48289	2.49476	2.77144	2.38899
Pias3	11.2248	11.3421	11.8839	12.5905	11.0449
Lrrc73	4.56739	5.56511	4.1394	5.08362	4.17625
Tmem219	18.6557	22.5644	22.1779	24.9261	25.3809
Tmem38a	38.7764	38.3381	35.499	40.068	28.7195
Anapc2	34.0457	37.4924	40.6107	39.0282	37.7737
Arhgef7	27.0222	30.0639	34.435	33.1138	35.1232
Dak	8.34415	10.3666	9.65055	11.2296	11.2658
Snx4	32.3572	32.1915	33.4937	32.4294	27.4063
1700003F12Rik	0.143544	1.33944	0.425366	0.374614	0.309776
Golga3	10.4559	12.252	13.7493	12.2412	11.4137
Eif2b2	35.7815	37.8847	34.64	40.6175	34.4468
Dazap2	103.523	97.8497	107.372	95.994	96.9475
Mbd2	28.8663	29.6869	29.6694	28.7036	26.8663
Fez1	84.1318	100.086	102.78	96.9745	94.3362
Dstyk	7.94224	6.23611	7.94161	8.16552	7.04207
Cox14	72.6727	92.8289	84.345	95.5758	96.3652
Snx17	58.4046	59.2708	63.7613	65.9979	60.981
Tyw5	9.12777	8.43276	8.24679	8.9086	8.08115
Lemd2	20.5203	24.2052	22.7509	24.395	23.2752
Mtmr9	22.5291	24.1567	28.7562	26.1206	26.0529
Kcmf1	25.1042	25.6707	27.4725	26.1782	24.677
Lamc3	0.204942	3.73074	1.77693	1.96607	0.616887
Megf8	12.174	15.1067	15.0667	14.9383	15.3297
Polb	26.8117	27.2329	28.0158	26.1775	22.5666
Kdelr1	79.7453	75.7058	81.1365	81.1068	77.3403
Arrdc2	2.42808	2.31771	2.50136	2.16199	2.25993
Slk	12.7604	11.2883	14.3731	12.844	12.633
2700060E02Rik	21.9757	25.7898	23.5108	24.8061	25.1201
Rbpms2	7.59514	6.61845	6.74671	8.02091	6.51887
Atad1	63.4939	58.7197	66.1299	62.325	59.2202
Slc12a6	5.59217	5.59025	6.09923	5.7038	4.9453
Ap2s1	161.727	206.808	185.965	189.293	181.805
Dcaf12	27.6447	29.9082	30.8171	29.6874	29.4196
Fbxw4	14.5163	16.1661	17.0797	16.2249	15.5437
Triobp	26.6722	29.419	28.7369	29.4006	25.3161
D15Ertd621e	21.5253	17.0309	22.0278	19.3068	18.1232
Nell2	75.1912	90.3667	79.2167	96.1409	63.1162
Vsig10l	0.976291	1.0809	1.20512	1.11187	1.01546
Cox15	13.6431	12.8954	13.5197	15.0089	12.8064
Tmed9	103.573	113.327	112.314	119.685	115.855
Kif3b	14.041	15.9386	17.1213	16.4932	15.1283
Sepw1	412.474	472.651	459.89	475.249	443.746
Pnkd	85.4286	109.571	95.7896	116.964	108.452
Tmem258	184.573	195.332	181.443	190.27	203.674
Tnfrsf19	27.4776	22.9331	25.066	29.8287	17.5114
Ap2b1	48.8416	49.9913	58.3602	52.7278	52.5772
Sec22c	5.58655	6.71945	7.86216	7.46516	7.53285
Pigg	3.88528	3.21655	4.65582	3.74771	4.18379
Lrba	4.22318	4.87607	5.61691	4.46723	4.94251
Myo10	25.7867	23.6938	26.4631	26.698	21.1936
Slc30a6	9.02609	8.82211	9.58072	9.10482	8.7087
Rabep1	19.2461	18.1947	21.6408	20.6927	19.4441
Ufc1	81.531	86.4359	82.4892	89.1025	88.9691
Cox7c	193.437	215.305	193.049	204.939	181.292
Tmem206	8.39443	8.90626	8.35476	9.61903	9.41521
Map4	56.6941	57.067	66.7639	59.9565	62.5549
Nrip1	5.84863	6.60955	7.38888	7.01321	6.52855
Trpc4ap	54.968	55.8096	58.7365	59.3758	54.0006
Cox5b	89.2393	129.473	111.838	98.2017	106.186
1600012H06Rik	14.3539	14.6965	14.1781	14.0457	11.8305
Mcoln1	22.3467	22.8056	24.8553	27.4096	22.6159
Trove2	8.23489	7.28461	8.94165	7.70126	7.1825
Ccdc97	14.1566	16.0575	16.6212	17.0097	14.2008
Mettl22	10.9885	11.5176	12.7688	9.21198	11.5406
Uxs1	23.3509	23.8747	25	25.5641	21.5294
Ubb	687.962	644.955	677.756	789.45	704.72
Cog4	18.7622	21.6908	21.01	24.1143	20.4399
Arl4c	19.0137	17.5765	15.8466	16.6625	16.1542
Gm166	2.5716	3.48193	3.25655	3.65624	2.7566
Rab39b	5.11691	4.30831	5.731	5.13563	4.82795
Ttll9	0.467708	1.03184	0.884846	0.792299	0.911147
Psmd5	32.9735	33.2669	35.3908	34.5336	32.6774
Zfp963	1.16679	1.51366	1.50957	1.41927	1.28358
Tbcc	9.88565	12.9081	10.769	11.9556	10.7566
Rgma	26.0085	31.4589	29.0423	30.4215	29.4935
Ankrd16	3.65989	3.39369	3.86206	3.75559	3.35407
Tmem181a	8.76788	8.84545	10.0799	9.49834	9.57463
Sypl	15.8635	14.5998	15.1843	15.7131	13.4934
Mob2	10.9737	12.292	12.9067	12.2069	10.9585
Kctd7	3.90566	3.56015	3.92482	3.85791	3.19143
Aff4	20.1102	21.0429	25.2426	22.0399	20.3775
Cdh10	12.6021	11.3605	14.0044	12.8435	12.619
Zswim4	6.64141	7.97476	8.09765	7.70157	7.05
Ndufaf1	14.6515	16.3294	14.827	15.8755	14.0479
9930014A18Rik	2.03208	3.31301	2.553	3.65641	3.22236
Scamp3	46.7782	47.5606	50.5574	54.1432	47.6582
2410015M20Rik	83.3273	85.724	82.2204	94.547	86.947
Gadd45g	21.5979	33.354	17.5864	26.2459	17.156
Rogdi	9.25993	11.2136	10.7022	13.215	11.1608
Zadh2	25.4985	22.3781	26.8962	25.3426	25.3084
Rit1	14.6506	17.9586	17.6664	17.1102	15.8258
1110001J03Rik	63.8531	77.258	74.8492	85.0808	84.5934
Rfx5	5.40084	5.16921	6.32755	5.35749	5.2173
Prdx4	109.122	100.721	102.83	107.533	106.194
Cox7a2l	164.283	198.218	178.442	187.635	144.167
Nmnat1	11.8616	10.6263	13.0107	12.3065	13.3241
Ephb2	5.65098	3.95216	4.96913	5.30952	4.0302
Cog1	10.791	12.4056	12.6767	13.3459	11.8539
Thnsl1	6.58824	5.71128	7.07959	6.43848	6.25205
Tro	3.26175	4.07928	4.72404	4.1441	4.09564
Zxdc	7.08583	7.09332	8.79223	7.6931	7.15894
Sgpp1	20.6172	21.8619	24.654	20.4157	17.6518
Mccc1	15.442	17.4869	19.1341	17.7651	17.1518
Add3	41.7364	43.5355	48.331	47.917	40.2789
Lysmd1	4.24391	5.63249	5.16505	5.47378	5.0502
Eml6	0.904527	1.16815	1.37331	1.12234	1.13538
Fam84b	13.6496	13.3481	12.4262	15.3758	11.4838
Lrrc58	33.5326	35.0821	38.2242	35.7937	30.0097
Bcat1	3.39187	6.03618	6.62173	4.5453	5.99896
Praf2	37.3567	39.9419	40.4458	40.7667	37.1972
5430417L22Rik	12.2629	11.6934	10.8857	11.7811	10.2545
Chml	5.09826	3.91939	5.34075	4.18322	5.25313
Samd4b	28.6067	32.2645	35.3946	34.7098	30.6579
Lrrc4c	11.4135	11.6373	12.788	11.8057	9.76436
Cspg5	100.132	141.237	136.482	137.989	103.134
Gnai2	248.935	295.733	300.311	302.72	264.675
Lnpep	7.5859	6.76021	8.91628	8.06608	8.77124
Chn1	9.35521	7.49996	8.61197	9.42554	12.7376
Mov10	2.83164	2.35376	2.67614	2.70901	2.51273
Agfg2	17.4479	16.8459	16.6402	17.7362	15.0018
Slc25a4	679.773	788.892	783.36	840.727	793.979
Zfp438	2.06891	2.06051	2.38794	2.1994	2.43348
Gprasp2	5.50104	4.70266	5.80501	5.0514	4.30208
Gale	13.4415	12.2808	10.6375	12.816	13.844
Zfp93	1.92482	2.16837	2.07815	2.09386	1.79335
Slc25a3	344.56	376.38	390.882	408.296	389.55
Mpped1	0.22907	0.974654	0.475248	1.01177	0.525681
Pgap3	3.43826	4.22732	4.19805	4.18982	3.68711
